country,gender,salary_midpoint,employment_status
Portugal,Male,15000,Freelance / Contractor
Portugal,Male,,
Portugal,Male,15000,Employed full-time
Portugal,Female,,
Portugal,Male,35000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,45000,Freelance / Contractor
Portugal,Male,,
Portugal,Male,15000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,45000,Employed full-time
Portugal,Male,5000,I'm a student
Portugal,Male,,
Portugal,Prefer not to disclose,,
Portugal,Male,5000,Unemployed
Portugal,Male,15000,Employed full-time
Portugal,Prefer not to disclose,,
Portugal,Female,,
Portugal,Male,35000,Freelance / Contractor
Portugal,Male,25000,Employed full-time
Portugal,Male,,
Portugal,Male,55000,Employed full-time
Portugal,Male,,
Portugal,Male,25000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,5000,I'm a student
Portugal,Male,25000,Employed full-time
Portugal,Male,5000,I'm a student
Portugal,Male,,Unemployed
Portugal,Male,35000,Employed full-time
Portugal,Male,,
Portugal,Male,,I'm a student
Portugal,Male,45000,Freelance / Contractor
Portugal,Male,15000,Employed full-time
Portugal,Male,,
Portugal,Male,55000,Employed full-time
Portugal,Male,,Unemployed
Portugal,Male,,
Portugal,Male,15000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Male,,Employed full-time
Portugal,Male,45000,Self-employed
Portugal,Male,25000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,25000,Freelance / Contractor
Portugal,Male,15000,Employed full-time
Portugal,Male,55000,Freelance / Contractor
Portugal,Male,5000,Employed full-time
Portugal,Male,,
Portugal,Male,15000,Self-employed
Portugal,Male,15000,Employed full-time
Portugal,Male,5000,Self-employed
Portugal,Male,45000,Employed full-time
Portugal,Male,15000,Freelance / Contractor
Portugal,Male,5000,Employed full-time
Portugal,Male,,Employed full-time
Portugal,Male,5000,Employed part-time
Portugal,Male,25000,Employed full-time
Portugal,Male,65000,Employed full-time
Portugal,Male,35000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,,
Portugal,Male,,
Portugal,Male,15000,I'm a student
Portugal,Male,5000,I'm a student
Portugal,Male,,
Portugal,Male,,I'm a student
Portugal,Male,5000,Self-employed
Portugal,Male,15000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Male,5000,Employed part-time
Portugal,Male,15000,Employed full-time
Portugal,Female,,I'm a student
Portugal,Male,65000,Employed full-time
Portugal,Male,,Employed full-time
Portugal,Male,,
Portugal,Male,15000,Employed full-time
Portugal,Female,15000,Employed full-time
Portugal,Male,,
Portugal,Male,25000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,,
Portugal,Male,35000,Employed full-time
Portugal,Male,,
Portugal,Male,25000,Employed full-time
Portugal,Male,,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,35000,Employed full-time
Portugal,Male,,
Portugal,Male,15000,Employed full-time
Portugal,Male,25000,Freelance / Contractor
Portugal,Male,,
Portugal,Male,,Employed full-time
Portugal,Male,,Self-employed
Portugal,Male,25000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,5000,I'm a student
Portugal,Male,,
Portugal,Female,5000,I'm a student
Portugal,Male,5000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,,
Portugal,Male,15000,Employed full-time
Portugal,Male,,
Portugal,Male,5000,Unemployed
Portugal,Male,,I'm a student
Portugal,Male,5000,I'm a student
Portugal,Male,5000,Employed full-time
Portugal,Male,5000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Male,,
Portugal,Male,,
Portugal,Male,,I'm a student
Portugal,Male,35000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Female,35000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Female,5000,Employed full-time
Portugal,Male,5000,I'm a student
Portugal,Male,35000,Employed full-time
Portugal,Male,5000,I'm a student
Portugal,Male,15000,Employed full-time
Portugal,Male,,
Portugal,Male,,
Portugal,Male,5000,I'm a student
Portugal,Male,,
Portugal,Male,,I'm a student
Portugal,Male,,
Portugal,Male,,
Portugal,Male,,I'm a student
Portugal,Male,15000,Employed full-time
Portugal,Male,5000,I'm a student
Portugal,Female,5000,Employed part-time
Portugal,Male,5000,Unemployed
Portugal,Male,25000,Employed full-time
Portugal,Male,15000,Employed full-time
Portugal,Female,5000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,,I'm a student
Portugal,Male,,I'm a student
Portugal,Male,,I'm a student
Portugal,Male,,
Portugal,Male,15000,Freelance / Contractor
Portugal,Male,5000,Employed full-time
Portugal,Male,25000,Employed full-time
Portugal,Male,,
Portugal,Male,5000,I'm a student
Portugal,Male,,I'm a student
Portugal,Male,,
Portugal,Male,,I'm a student
Portugal,Male,15000,I'm a student
Portugal,Male,15000,Employed full-time
Portugal,Male,,I'm a student
Portugal,Male,,
Portugal,Male,35000,Employed full-time
Portugal,Male,5000,Employed part-time
Portugal,Male,,I'm a student
Qatar,Male,,
Romania,Male,15000,Employed full-time
Romania,Male,,
Romania,Male,45000,Employed full-time
Romania,Male,55000,Employed full-time
Romania,Male,5000,Freelance / Contractor
Romania,Prefer not to disclose,15000,Employed part-time
Romania,Male,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,55000,Employed full-time
Romania,Female,,
Romania,Male,,Employed full-time
Romania,Male,,
Romania,Male,45000,Freelance / Contractor
Romania,Male,35000,Employed full-time
Romania,Male,,
Romania,Male,15000,Freelance / Contractor
Romania,Male,,Employed full-time
Romania,Male,,
Romania,Male,5000,Employed part-time
Romania,Female,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,Freelance / Contractor
Romania,Male,15000,Employed full-time
Romania,Male,,
Romania,Male,5000,Employed part-time
Romania,Female,35000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Female,25000,Employed full-time
Romania,Male,,I'm a student
Romania,Male,35000,Other (please specify)
Romania,Male,25000,Employed full-time
Romania,Male,35000,Employed full-time
Romania,Male,5000,Self-employed
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,,I'm a student
Romania,Female,,Employed full-time
Romania,Female,105000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed part-time
Romania,Male,5000,Employed full-time
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Female,5000,
Romania,Female,,Employed full-time
Romania,Male,,
Romania,Male,35000,Freelance / Contractor
Romania,Female,5000,Employed part-time
Romania,Male,15000,Employed full-time
Romania,Male,,I'm a student
Romania,Male,,I'm a student
Romania,Male,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,125000,Unemployed
Romania,Female,15000,Freelance / Contractor
Romania,Male,75000,Freelance / Contractor
Romania,Male,,I'm a student
Romania,Male,35000,Employed full-time
Romania,Male,,
Romania,Female,,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,,
Romania,Male,25000,Employed full-time
Romania,Female,,I'm a student
Romania,Male,35000,Employed full-time
Romania,Male,,
Romania,Male,5000,Employed full-time
Romania,Male,,Prefer not to disclose
Romania,Male,25000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Female,25000,Employed full-time
Romania,Female,5000,Employed full-time
Romania,Male,,
Romania,Male,5000,Employed full-time
Romania,Male,,
Romania,Female,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Female,,Employed full-time
Romania,Male,25000,Freelance / Contractor
Romania,Male,210000,Freelance / Contractor
Romania,Male,15000,Prefer not to disclose
Romania,Male,5000,I'm a student
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Female,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,15000,Freelance / Contractor
Romania,Male,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,,
Romania,Male,,
Romania,Male,55000,Freelance / Contractor
Romania,Female,5000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,5000,Employed part-time
Romania,Male,35000,Self-employed
Romania,Male,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,35000,Self-employed
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,55000,Self-employed
Romania,Female,,I'm a student
Romania,Male,55000,Freelance / Contractor
Romania,Male,15000,Employed full-time
Romania,Male,25000,Self-employed
Romania,Female,5000,Employed part-time
Romania,Male,45000,Freelance / Contractor
Romania,Male,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed part-time
Romania,Male,35000,Employed full-time
Romania,Female,,
Romania,Female,15000,Employed full-time
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Female,,Employed full-time
Romania,Male,55000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,,Self-employed
Romania,Male,15000,Employed full-time
Romania,Male,15000,Self-employed
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Female,,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,I'm a student
Romania,Male,25000,Employed full-time
Romania,Male,35000,Freelance / Contractor
Romania,Male,,Employed full-time
Romania,Male,25000,Freelance / Contractor
Romania,Male,25000,Employed full-time
Romania,Female,25000,Employed full-time
Romania,Male,45000,Freelance / Contractor
Romania,Female,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Employed part-time
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Female,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,
Romania,Male,65000,Employed full-time
Romania,Female,15000,Employed part-time
Romania,Female,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,
Romania,Male,,I'm a student
Romania,Male,,
Romania,Male,,
Romania,Male,,
Romania,Male,,
Romania,Male,15000,Freelance / Contractor
Romania,Male,25000,Freelance / Contractor
Romania,Female,25000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Female,5000,Employed full-time
Romania,Male,,
Romania,Male,35000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,15000,Freelance / Contractor
Romania,Male,15000,Employed full-time
Romania,Male,45000,Unemployed
Romania,Male,,
Romania,Male,95000,Employed part-time
Romania,Male,5000,Employed part-time
Romania,Male,5000,Employed full-time
Romania,Male,35000,Employed full-time
Romania,Male,15000,Freelance / Contractor
Romania,Male,15000,Employed full-time
Romania,Female,35000,Employed full-time
Romania,Male,,
Romania,Male,,Employed full-time
Romania,Male,15000,Freelance / Contractor
Romania,Male,,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Female,,
Romania,Male,45000,Self-employed
Romania,Male,15000,Employed full-time
Romania,Male,,
Romania,Male,25000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,35000,Employed full-time
Romania,Male,15000,Freelance / Contractor
Romania,Male,5000,Employed full-time
Romania,Male,,
Romania,Male,65000,Freelance / Contractor
Romania,Female,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,35000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Female,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,
Romania,Female,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,45000,Self-employed
Romania,Male,35000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Female,,
Romania,,,
Romania,Male,25000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed part-time
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,
Romania,Male,5000,Employed part-time
Romania,Male,5000,Employed full-time
Romania,Male,55000,Freelance / Contractor
Romania,Male,,
Romania,Male,5000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,5000,Self-employed
Romania,Male,,
Romania,Female,5000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,Employed full-time
Romania,Female,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,5000,Employed full-time
Romania,Male,,
Romania,Male,,
Romania,Male,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,,Employed full-time
Romania,Female,25000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Other (please specify)
Romania,Male,25000,Employed full-time
Romania,Male,,
Romania,Female,5000,Employed full-time
Romania,Male,5000,Other (please specify)
Romania,Male,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,65000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Female,,
Romania,Male,15000,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,5000,Employed part-time
Romania,Male,5000,Employed part-time
Romania,Male,,
Romania,Male,,Employed full-time
Romania,Male,25000,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,15000,Employed full-time
Romania,Male,,Employed full-time
Romania,Male,,Employed full-time
Romania,Female,5000,Employed full-time
